DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2017,0.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.5,1.5,2398.6,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,MICS6 TOGO  2017  Rapport final. Lomé  Togo,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2008,0.6,0: Units,PCNT: %,RP: Reported,F: Free,0.0,1.1,,Oedema data was considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Rapport d'enquête nationale nutrition et survie des enfants de 0 à 59 mois  pratique d'alimentation de nourrisson et du jeune enfants. SMART. Togo  décembre 2008.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2009,1.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.7,1.9,1520.6,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquete Nutritionnelle Nationale Utilisant La Methodologie SMART  Togo 2009,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2010-10-04,1.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.0,2.2,2389.7,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête par grappes à indicateurs multiples MICS Togo  2010  Rapport final. Lomé  Togo  DGSCN  2010,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2010-12-21,1.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.6,1.5,414635.4,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquete Nutritionnelle Nationale Utilisant La Methodologie SMART  Togo 12 au 30 Decembre 2010,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2012,0.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.3,1.1,1288.4,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquette Nutritionnelle Nationale Utilisant La Methodologie SMART  Togo 20 Juin-7 Juillet 2012,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2014,1.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.0,2.4,1665.2,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé au Togo 2013-2014. Demographic and Health Surveys. Rockville  Maryland  USA   MPDAT  MS et ICF International  2015.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2017,1.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.8,2.0,2513.4,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,MICS6 TOGO  2017  Rapport final. Lomé  Togo,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,1988,1.4,0: Units,PCNT: %,AD: Adjusted,F: Free,,,1667.0,Age-adjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé au Togo 1988. Demographic and Health Surveys. Direction Generale de la Santé. Lomé  Togo  1989,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,1998,3.6,0: Units,PCNT: %,AD: Adjusted,F: Free,,,3603.0,Age-adjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquete démographique et de santé  Togo 1998. Demographic and Health Surveys. Ministère de la Planification et du Développement Economique  Direction de la Statistique. Lomé  Togo  1999,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2008,0.7,0: Units,PCNT: %,RP: Reported,F: Free,0.3,1.1,,Oedema data was considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Rapport d'enquête nationale nutrition et survie des enfants de 0 à 59 mois  pratique d'alimentation de nourrisson et du jeune enfants. SMART. Togo  décembre 2008.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2009,1.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.7,1.4,2965.9,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquete Nutritionnelle Nationale Utilisant La Methodologie SMART  Togo 2009,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2010-10-04,1.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.7,1.3,4667.5,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête par grappes à indicateurs multiples MICS Togo  2010  Rapport final. Lomé  Togo  DGSCN  2010,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2010-12-21,0.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.5,1.2,819997.0,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquete Nutritionnelle Nationale Utilisant La Methodologie SMART  Togo 12 au 30 Decembre 2010,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2012,0.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.4,1.1,2553.4,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquette Nutritionnelle Nationale Utilisant La Methodologie SMART  Togo 20 Juin-7 Juillet 2012,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2014,1.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.1,2.0,3300.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé au Togo 2013-2014. Demographic and Health Surveys. Rockville  Maryland  USA   MPDAT  MS et ICF International  2015.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2017,1.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.8,1.6,4912.1,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,MICS6 TOGO  2017  Rapport final. Lomé  Togo,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TON: Tonga,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2012,2.3,0: Units,PCNT: %,RP: Reported,F: Free,,,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Tonga demographic and health survey 2012. Noumea  New Caledonia  Secretariat of the Pacific Community  2013.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2012-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TON: Tonga,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2019,0.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.0,0.0,598.1,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Tonga Multiple Indicator Cluster Survey 2019  Survey Findings Report. Nuku’alofa  Tonga  Tonga Statistics Department,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2012-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TON: Tonga,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2012,1.9,0: Units,PCNT: %,RP: Reported,F: Free,,,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Tonga demographic and health survey 2012. Noumea  New Caledonia  Secretariat of the Pacific Community  2013.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2012-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TON: Tonga,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2019,0.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.3,1.6,672.5,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Tonga Multiple Indicator Cluster Survey 2019  Survey Findings Report. Nuku’alofa  Tonga  Tonga Statistics Department,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2012-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TON: Tonga,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2012,2.1,0: Units,PCNT: %,RP: Reported,F: Free,,,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Tonga demographic and health survey 2012. Noumea  New Caledonia  Secretariat of the Pacific Community  2013.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2012-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TON: Tonga,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2019,0.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.2,0.8,1270.5,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Tonga Multiple Indicator Cluster Survey 2019  Survey Findings Report. Nuku’alofa  Tonga  Tonga Statistics Department,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2012-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TTO: Trinidad and Tobago,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2000,1.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.5,2.3,373.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Trinidad and Tobago Multiple Indicator Cluster Survey 2000. New York  United States  United Nations Children's Fund (UNICEF),https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2011,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TTO: Trinidad and Tobago,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2011,2.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.1,4.5,544.5,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Trinidad and Tobago Multiple Indicator Cluster Survey 2011  Key Findings & Tables. Port of Spain  Trinidad and Tobago  Ministry of Social Development and Familyvices  Central Statistical Office and UNICEF. 2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2011,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TTO: Trinidad and Tobago,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2000,0.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.2,2.5,394.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Trinidad and Tobago Multiple Indicator Cluster Survey 2000. New York  United States  United Nations Children's Fund (UNICEF),https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2011,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TTO: Trinidad and Tobago,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2011,2.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.0,3.6,516.5,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Trinidad and Tobago Multiple Indicator Cluster Survey 2011  Key Findings & Tables. Port of Spain  Trinidad and Tobago  Ministry of Social Development and Familyvices  Central Statistical Office and UNICEF. 2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2011,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TTO: Trinidad and Tobago,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,1987,1.2,0: Units,PCNT: %,AD: Adjusted,F: Free,,,826.0,Age-adjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Trinidad and Tobago demographic and health survey 1987. Demographic and Health Surveys. Family Planning Association of Trinidad and Tobago. Port-of-Spain  Trinidad  1988,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2011,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TTO: Trinidad and Tobago,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2000,0.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.5,1.6,767.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Trinidad and Tobago Multiple Indicator Cluster Survey 2000. New York  United States  United Nations Children's Fund (UNICEF),https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2011,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TTO: Trinidad and Tobago,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2011,2.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.2,3.5,1061.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Trinidad and Tobago Multiple Indicator Cluster Survey 2011  Key Findings & Tables. Port of Spain  Trinidad and Tobago  Ministry of Social Development and Familyvices  Central Statistical Office and UNICEF. 2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2011,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUN: Tunisia,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2006,1.0,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,1331.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête sur la santé et le bien être de la mère et l'enfant  MICS 3. Tunis  Tunisia  2008,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUN: Tunisia,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2012,1.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.6,2.2,1205.2,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Suivi de la situation des enfants et des femmes en Tunisie- Enquête par grappes à indicateurs multiples 2011-2012  Rapport Final. MICS. Tunis  Tunisie  MDCI  INS  UNICEF  2013.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUN: Tunisia,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2018,1.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.6,1.8,1593.5,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête par grappes à indicateurs multiples (MICS)  2018  Rapport Final. Tunisie  le Ministère du Développement de l’Investissement et de la Coopération Internationale (MDICI),https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUN: Tunisia,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2006,1.4,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,1512.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête sur la santé et le bien être de la mère et l'enfant  MICS 3. Tunis  Tunisia  2008,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUN: Tunisia,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2012,2.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.3,3.4,1323.8,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Suivi de la situation des enfants et des femmes en Tunisie- Enquête par grappes à indicateurs multiples 2011-2012  Rapport Final. MICS. Tunis  Tunisie  MDCI  INS  UNICEF  2013.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUN: Tunisia,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2018,0.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.5,1.5,1687.6,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête par grappes à indicateurs multiples (MICS)  2018  Rapport Final. Tunisie  le Ministère du Développement de l’Investissement et de la Coopération Internationale (MDICI),https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUN: Tunisia,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,1988,0.6,0: Units,PCNT: %,AD: Adjusted,F: Free,,,2015.0,Age-adjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé en Tunisie 1988. Demographic and Health Surveys. Office National de la Famille et de la Population. Tunis  Tunisie  1989,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUN: Tunisia,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2006,1.2,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,2842.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête sur la santé et le bien être de la mère et l'enfant  MICS 3. Tunis  Tunisia  2008,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUN: Tunisia,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2012,1.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.1,2.4,2529.0,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Suivi de la situation des enfants et des femmes en Tunisie- Enquête par grappes à indicateurs multiples 2011-2012  Rapport Final. MICS. Tunis  Tunisie  MDCI  INS  UNICEF  2013.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUN: Tunisia,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2018,0.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.7,1.4,3281.1,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête par grappes à indicateurs multiples (MICS)  2018  Rapport Final. Tunisie  le Ministère du Développement de l’Investissement et de la Coopération Internationale (MDICI),https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUR: Turkey,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,1993,0.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.3,1.1,1535.9,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Turkey demographic and health survey  1993. Demographic and Health Surveys. Ankara  Turkey  1994,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUR: Turkey,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,1998,0.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.2,1.2,1271.2,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Turkish demographic and health survey 1998. Demographic and Health Surveys. Hacettepe University  Institute of Population Studies. Ankara  Turkey  1999,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2018,Y0T4: Under 5 years old
