DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),_T: Total,2017-09-19,9.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,8.6,10.3,11272.9,Reduced age range  Age calculated using alternate methods  Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected Age 0-5 months not covered  unadjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Sierra Leone National Nutrition Survey 2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2000-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),_T: Total,2019,10.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,9.5,11.9,4820.4,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Sierra Leone Demographic and Health Survey 2019. Freetown  Sierra Leone  and Rockville  Maryland  USA  Stats SL and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2000-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLB: Solomon Islands,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,1989,7.9,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,1899.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Solomon Islands national nutrition survey 1989. Honiara  Solomon Islands  1990,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2015,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLB: Solomon Islands,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2007,7.6,0: Units,PCNT: %,RP: Reported,F: Free,,,994.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Solomon Islands 2006-2007 demographic and health survey. DHS. Noumea  New Caledonia  SISO  SPC and Macro International Inc.  2007,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2015,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLB: Solomon Islands,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2015,9.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,7.5,11.3,1773.9,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Solomon Islands Demographic and Health Survey  2015. Solomon Islands Ministry of Health and Medical Services and the Pacific Community. 2017.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2015,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLB: Solomon Islands,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,1989,11.2,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,2081.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Solomon Islands national nutrition survey 1989. Honiara  Solomon Islands  1990,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2015,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLB: Solomon Islands,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2007,9.4,0: Units,PCNT: %,RP: Reported,F: Free,,,1035.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Solomon Islands 2006-2007 demographic and health survey. DHS. Noumea  New Caledonia  SISO  SPC and Macro International Inc.  2007,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2015,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLB: Solomon Islands,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2015,12.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,10.3,14.3,1839.3,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Solomon Islands Demographic and Health Survey  2015. Solomon Islands Ministry of Health and Medical Services and the Pacific Community. 2017.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2015,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLB: Solomon Islands,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),_T: Total,1989,9.6,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,3980.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Solomon Islands national nutrition survey 1989. Honiara  Solomon Islands  1990,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2015,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLB: Solomon Islands,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),_T: Total,2007,8.5,0: Units,PCNT: %,RP: Reported,F: Free,,,2029.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Solomon Islands 2006-2007 demographic and health survey. DHS. Noumea  New Caledonia  SISO  SPC and Macro International Inc.  2007,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2015,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLB: Solomon Islands,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),_T: Total,2015,10.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,9.2,12.4,3613.2,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Solomon Islands Demographic and Health Survey  2015. Solomon Islands Ministry of Health and Medical Services and the Pacific Community. 2017.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1989-2015,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SOM: Somalia,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2006,22.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,20.2,25.8,2667.6,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Monitoring the situation of women and children. Somalia multiple indicator cluster survey 2006. New York  UNICEF  2007.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2009,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SOM: Somalia,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2009,8.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,6.4,11.0,544.0,Age calculated using alternate methods  Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,National Micronutrient and Anthropometric Survey Somalia 2009,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2009,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SOM: Somalia,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2006,25.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,22.9,28.5,2852.2,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Monitoring the situation of women and children. Somalia multiple indicator cluster survey 2006. New York  UNICEF  2007.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2009,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SOM: Somalia,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2009,11.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,9.1,14.0,588.8,Age calculated using alternate methods  Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,National Micronutrient and Anthropometric Survey Somalia 2009,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2009,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SOM: Somalia,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),_T: Total,2006,24.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,21.9,26.9,5519.8,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Monitoring the situation of women and children. Somalia multiple indicator cluster survey 2006. New York  UNICEF  2007.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2009,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SOM: Somalia,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),_T: Total,2009,9.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,8.3,11.9,1132.8,Age calculated using alternate methods  Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,National Micronutrient and Anthropometric Survey Somalia 2009,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2009,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2008,9.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,6.4,12.8,1503022.3,Reduced age range  Height/length modality (standing/lying) was not collected Age 0-5 months not covered  unadjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,South Africa 2008 National Income Dynamics Survey,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2008-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2015,4.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,3.3,5.9,2535683.0,Reduced age range  Height/length modality (standing/lying) was not collected Age 0-5 months not covered  unadjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,South Africa National Income Dynamics Study 2014-15  Wave 4,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2008-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2016,7.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,5.1,10.8,690.6,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,South Africa Demographic and Health Survey 2016. Pretoria  South Africa  and Rockville  Maryland  USA  NDoH  Stats SA  SAMRC  and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2008-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2017,5.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,4.0,7.1,2360977.3,Reduced age range  Height/length modality (standing/lying) was not collected Age 0-5 months not covered  unadjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,South Africa National Income Dynamics Study 2017  Wave 5,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2008-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2008,9.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,7.5,12.1,1576565.5,Reduced age range  Height/length modality (standing/lying) was not collected Age 0-5 months not covered  unadjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,South Africa 2008 National Income Dynamics Survey,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2008-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2015,7.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,5.6,8.7,2453024.5,Reduced age range  Height/length modality (standing/lying) was not collected Age 0-5 months not covered  unadjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,South Africa National Income Dynamics Study 2014-15  Wave 4,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2008-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2016,12.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,9.3,16.8,713.5,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,South Africa Demographic and Health Survey 2016. Pretoria  South Africa  and Rockville  Maryland  USA  NDoH  Stats SA  SAMRC  and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2008-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2017,8.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,6.5,11.2,2340560.3,Reduced age range  Height/length modality (standing/lying) was not collected Age 0-5 months not covered  unadjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,South Africa National Income Dynamics Study 2017  Wave 5,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2008-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),_T: Total,2008,9.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,7.7,11.4,3079587.8,Reduced age range  Height/length modality (standing/lying) was not collected Age 0-5 months not covered  unadjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,South Africa 2008 National Income Dynamics Survey,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2008-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),_T: Total,2015,5.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,4.7,6.8,4988707.5,Reduced age range  Height/length modality (standing/lying) was not collected Age 0-5 months not covered  unadjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,South Africa National Income Dynamics Study 2014-15  Wave 4,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2008-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),_T: Total,2016,10.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,8.0,12.5,1404.2,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,South Africa Demographic and Health Survey 2016. Pretoria  South Africa  and Rockville  Maryland  USA  NDoH  Stats SA  SAMRC  and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2008-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),_T: Total,2017,6.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,5.5,8.7,4701537.5,Reduced age range  Height/length modality (standing/lying) was not collected Age 0-5 months not covered  unadjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,South Africa National Income Dynamics Study 2017  Wave 5,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2008-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SSD: South Sudan,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2006,19.9,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,624390.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Sudan household health survey (SHHS) - 2006.  Khartoum and Juba  Government of National Unity  Government of Southern Sudan  December 2007 (South Sudan extract),https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2010,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SSD: South Sudan,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2010,15.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,14.2,17.5,2840.1,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,South Sudan Household Survey 2010. Final Report (MICS4). Juba  South Sudan  2013.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2010,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SSD: South Sudan,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2006,23.8,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,705397.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Sudan household health survey (SHHS) - 2006.  Khartoum and Juba  Government of National Unity  Government of Southern Sudan  December 2007 (South Sudan extract),https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2010,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SSD: South Sudan,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2010,18.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,16.8,20.5,2959.6,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,South Sudan Household Survey 2010. Final Report (MICS4). Juba  South Sudan  2013.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2010,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SSD: South Sudan,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),_T: Total,2006,21.9,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,1329786.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Sudan household health survey (SHHS) - 2006.  Khartoum and Juba  Government of National Unity  Government of Southern Sudan  December 2007 (South Sudan extract),https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2010,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SSD: South Sudan,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),_T: Total,2010,17.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,15.9,18.6,5799.7,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,South Sudan Household Survey 2010. Final Report (MICS4). Juba  South Sudan  2013.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2010,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,1993,6.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,5.2,8.2,1468640384.0,Reduced age range  Height/length modality (standing/lying) was not collected Age 0-2 months not covered  unadjusted  excludes Eastern Coastal Belt and Northern Province,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Sri Lanka demographic and health survey 1993. Colombo  Sri Lanka  1995,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2016,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2000,3.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.7,5.0,1120.6,Height/length modality (standing/lying) was not collected excludes Eastern Coastal Belt and Northern Province,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Sri Lanka demographic and health survey 2000. Colombo  Sri Lanka  2001,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2016,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2007,3.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.8,4.1,3263.9,excludes Northern Province,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Sri Lanka Demographic and Health Survey 2006-07. Colombo  Sri Lanka  DCS and MOH  2009,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2016,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2009,4.0,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,1328.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Nutrition and food security survey 2009. Colombo  Sri Lanka  Medical Research Institute  2010.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2016,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2012,1.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.5,2.4,3635.0,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Sri Lanka National Nutrition and Micronutrient Survey 2012,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2016,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2016,3.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,3.1,4.3,3809.5,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Sri Lanka Demographic and Health Survey 2016,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2016,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,1993,8.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,7.4,9.9,1623089280.0,Reduced age range  Height/length modality (standing/lying) was not collected Age 0-2 months not covered  unadjusted  excludes Eastern Coastal Belt and Northern Province,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Sri Lanka demographic and health survey 1993. Colombo  Sri Lanka  1995,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2016,Y0T4: Under 5 years old
