DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,1993,15.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,14.0,16.1,3077474048.0,Reduced age range  Height/length modality (standing/lying) was not collected Age 0-2 months not covered  unadjusted  excludes Eastern Coastal Belt and Northern Province,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Sri Lanka demographic and health survey 1993. Colombo  Sri Lanka  1995,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2016,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,1995,15.3,0: Units,PCNT: %,AD: Adjusted,F: Free,,,2782.0,Converted estimate,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Preliminary report on the fourth national nutrition and health survey July - August  1995. The Ceylon Journal of Medical Science 1997 40 13-24,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2016,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2000,15.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,14.0,18.0,2373.9,Height/length modality (standing/lying) was not collected excludes Eastern Coastal Belt and Northern Province,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Sri Lanka demographic and health survey 2000. Colombo  Sri Lanka  2001,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2016,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2007,15.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,14.2,16.1,6737.9,excludes Northern Province,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Sri Lanka Demographic and Health Survey 2006-07. Colombo  Sri Lanka  DCS and MOH  2009,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2016,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2009,11.8,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,2589.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Nutrition and food security survey 2009. Colombo  Sri Lanka  Medical Research Institute  2010.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2016,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2012,21.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,20.3,22.4,7305.0,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Sri Lanka National Nutrition and Micronutrient Survey 2012,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2016,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2016,15.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,14.2,16.0,7822.9,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Sri Lanka Demographic and Health Survey 2016,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2016,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,1996,3.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.4,4.1,1946.4,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,The health survey in the West Bank and Gaza Strip  main findings (MICS). Palestinian Central Bureau of Statistics. Ramallah  Palestine  1996,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2020,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2000,1.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.3,2.4,271873.8,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Palestine Health Survey 2000 - Main Findings,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2020,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2004,3.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.3,3.7,2573.3,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Palestine Demographic and health Survey 2004,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2020,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2006,1.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.5,2.3,4454.5,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Palestinian family health survey  2006  Final report. Ramallah  Palestine  2007 ,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2020,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2010,3.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.6,3.8,4328.9,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Final report of the Palestinian family survey 2010 (MICS). Ramallah  State of Palestine  Palestinian Central Bureau of Statistics  2013.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2020,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2014,1.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.9,1.7,3341.8,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Palestinian Multiple Indicator Cluster Survey 2014   Final Report  Ramallah  Palestine ,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2020,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2020,1.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.0,1.9,2765.6,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Palestinian Multiple Indicator Cluster Survey 2019-2020   Survey Findings Report  Ramallah  Palestine.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2020,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,1996,2.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.2,3.7,2014.1,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,The health survey in the West Bank and Gaza Strip  main findings (MICS). Palestinian Central Bureau of Statistics. Ramallah  Palestine  1996,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2020,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2000,2.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.7,2.8,277636.4,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Palestine Health Survey 2000 - Main Findings,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2020,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2004,3.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.7,4.3,2637.8,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Palestine Demographic and health Survey 2004,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2020,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2006,1.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.4,2.1,4612.7,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Palestinian family health survey  2006  Final report. Ramallah  Palestine  2007 ,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2020,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2010,3.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.9,4.2,4502.1,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Final report of the Palestinian family survey 2010 (MICS). Ramallah  State of Palestine  Palestinian Central Bureau of Statistics  2013.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2020,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2014,1.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.9,1.6,3564.6,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Palestinian Multiple Indicator Cluster Survey 2014   Final Report  Ramallah  Palestine ,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2020,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2020,1.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.9,2.0,2948.6,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Palestinian Multiple Indicator Cluster Survey 2019-2020   Survey Findings Report  Ramallah  Palestine.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2020,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,1996,3.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.5,3.6,3960.5,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,The health survey in the West Bank and Gaza Strip  main findings (MICS). Palestinian Central Bureau of Statistics. Ramallah  Palestine  1996,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2020,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2000,2.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.6,2.4,549510.2,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Palestine Health Survey 2000 - Main Findings,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2020,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2004,3.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.7,3.8,5211.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Palestine Demographic and health Survey 2004,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2020,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2006,1.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.5,2.1,9067.2,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Palestinian family health survey  2006  Final report. Ramallah  Palestine  2007 ,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2020,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2010,3.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.9,3.8,8831.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Final report of the Palestinian family survey 2010 (MICS). Ramallah  State of Palestine  Palestinian Central Bureau of Statistics  2013.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2020,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2014,1.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.9,1.5,6906.4,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Palestinian Multiple Indicator Cluster Survey 2014   Final Report  Ramallah  Palestine ,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2020,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2020,1.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.0,1.7,5714.1,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Palestinian Multiple Indicator Cluster Survey 2019-2020   Survey Findings Report  Ramallah  Palestine.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2020,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2006,13.9,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,2050045.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Sudan household health survey (SHHS) - 2006.  Khartoum and Juba  Government of National Unity  Government of Southern Sudan  December 2007 (Sudan extract),https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2010,14.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,12.9,15.1,5876.0,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Sudan household health survey  second round 2010.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2014,15.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,14.3,17.1,6174.5,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Multiple Indicator Cluster Survey 2014 of Sudan  Final Report. Khartoum  Sudan  UNICEF and Central Bureau of Statistics (CBS)  February 2016.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2006,15.0,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,2101249.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Sudan household health survey (SHHS) - 2006.  Khartoum and Juba  Government of National Unity  Government of Southern Sudan  December 2007 (Sudan extract),https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2010,16.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,15.5,18.0,6023.2,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Sudan household health survey  second round 2010.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2014,16.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,15.5,18.4,6374.9,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Multiple Indicator Cluster Survey 2014 of Sudan  Final Report. Khartoum  Sudan  UNICEF and Central Bureau of Statistics (CBS)  February 2016.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2006,14.5,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,4151294.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Sudan household health survey (SHHS) - 2006.  Khartoum and Juba  Government of National Unity  Government of Southern Sudan  December 2007 (Sudan extract),https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2010,15.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,14.5,16.3,11899.2,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Sudan household health survey  second round 2010.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2014,16.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,15.2,17.4,12549.4,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Multiple Indicator Cluster Survey 2014 of Sudan  Final Report. Khartoum  Sudan  UNICEF and Central Bureau of Statistics (CBS)  February 2016.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2000,6.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,4.2,9.3,831.3,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Suriname multiple indicator cluster survey (MICS) 2000. Paramaribo  Suriname  March 2001,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2000-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2006,4.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,3.5,6.2,979.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Suriname multiple indicator cluster survey 2006  Final Report (MICS3). Paramaribo  Suriname  2009,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2000-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2010,4.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,3.1,5.7,1355.1,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Suriname multiple indicator cluster survey 2010  Final Report (MICS). Paramaribo  Suriname  2012,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2000-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2018,4.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,3.5,6.6,1616.2,The national estimate may be affected by bias due to (i) large variance in sub-national response rates (e.g. household response rate  eligible under 5 children response rate) and (ii) large variance in sub-national item non-response (i.e. missing weights and height among responders).,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Suriname Multiple Indicator Cluster Survey 2018  Survey Findings Report. Paramaribo  Suriname  Ministry of Social Affairs and Public Housing,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2000-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2000,7.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,5.8,9.9,925.4,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Suriname multiple indicator cluster survey (MICS) 2000. Paramaribo  Suriname  March 2001,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2000-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2006,5.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,3.8,7.0,935.6,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Suriname multiple indicator cluster survey 2006  Final Report (MICS3). Paramaribo  Suriname  2009,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2000-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2010,5.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,4.5,7.3,1370.5,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Suriname multiple indicator cluster survey 2010  Final Report (MICS). Paramaribo  Suriname  2012,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2000-2018,Y0T4: Under 5 years old
